"TABLA_PUENTE_ID","SISTEMA_ORIGEN","TIPO_DOCUMENTO","TIPO_MOVIMIENTO","UNIDAD_NEGOCIO_ORIGEN","NOMBRE_FISCAL_ORIGEN","EMPRESA_ORIGEN","RFC_ORIGEN","UNIDAD_NEGOCIO_DESTINO","NOMBRE_FISCAL_DESTINO","EMPRESA_DESTINO","RFC_DESTINO","SUCURSAL_VENTA","NUMERO_DOCUMENTO","FECHA_MOVIMIENTO","REFERENCIA_APLICACION","ADICIONAL1","ADICIONAL2","ADICIONAL3","ADICIONAL4","ADICIONAL5","ADICIONAL6","ADICIONAL7","ADICIONAL8","ADICIONAL9","ADICIONAL10","ESTATUS","DETALLE_ERROR","CREATION_DATE","CREATED_BY","LAST_UPDATE_DATE","LAST_UPDATED_BY","LAST_UPDATE_LOGIN","ESTATUSAP"
959694,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP44PERTF",17/08/21,"468259","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959695,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","1782118ERP01PERTF",17/08/21,"468260","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959696,"TMS","FACTURA","PROPIO","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","XAXX010101000","CAPU","1782115CTP01TCTTF",17/08/21,"468261","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959697,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","17821277ERT04GTTP1TF",17/08/21,"468262","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959698,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","PASDEST","17821277ERT04GTTP1*",17/08/21,"959698","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959699,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","WTC","1782191TPP01GTTP1TF",17/08/21,"468263","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959700,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","1782120ERP04SERTF",17/08/21,"468264","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959701,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","1782117ERP01SERTF",17/08/21,"468265","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959702,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","1782118ERP01SERTF",17/08/21,"468266","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959703,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","SMA","1782117TPP01ITPTF",17/08/21,"468267","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959704,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","1782118ERP04PERTF",17/08/21,"468268","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959705,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","17821156ERP04PERTF",17/08/21,"468269","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959706,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SUR","1782125ERP01PERTF",17/08/21,"468270","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959707,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERT04GTTP1TF",17/08/21,"468271","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959708,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","CAPU","1782115ERT04GTTP1*",17/08/21,"959708","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959709,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","MIYANA","17821294TPP01GTTP1TF",17/08/21,"468272","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959802,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CNORTE","17821279ERP1MSERTF",17/08/21,"468311","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959803,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPSETEX","17821113ERP1MSERTF",17/08/21,"468312","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959804,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","17821277ERP1MSERTF",17/08/21,"468313","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959805,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","17821277ERP4MSERTF",17/08/21,"468314","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959806,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","PASDEST","17821277TPP1MSTPTF",17/08/21,"468315","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959807,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SUR","1782125ERP1MSERTF",17/08/21,"468316","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959808,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP4MSERTF",17/08/21,"468317","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959809,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","1782117ERP1MSERTF",17/08/21,"468318","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959810,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAR","1782120TPP1MSTPTF",17/08/21,"468319","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959811,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WEB","17821115ERP4MSERTF",17/08/21,"468320","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959812,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","1782119ERP4MSERTF",17/08/21,"468321","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959813,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WEB","17821115ERP4MSPERTF",17/08/21,"468322","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959746,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","MIYANA","17821294ERT44GTTP1*",17/08/21,"959746","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959747,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WTC","1782191ERT04GTTP1TF",17/08/21,"468303","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959748,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","WTC","1782191ERT04GTTP1*",17/08/21,"959748","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959749,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","1782118ERP1MSERTF",17/08/21,"468304","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959750,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","17821156ERP1MSERTF",17/08/21,"468305","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959751,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","1782119ERP1MSERTF",17/08/21,"468306","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959752,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","1782120ERP1MSERTF",17/08/21,"468307","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959753,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PCHALCO","17821292ERP1MSERTF",17/08/21,"468308","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959798,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP1MSERTF",17/08/21,"468309","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959801,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","HUEJO","1782123ERP1MSERTF",17/08/21,"468310","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959710,"TMS","FACTURA","PROPIO","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","XAXX010101000","WEB","17821115CTP04TCTTF",17/08/21,"468273","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959711,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","17821156ERP01SERTF",17/08/21,"468274","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959712,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","HUEJO","1782123ERT04ITPTF",17/08/21,"468275","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959713,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","HUEJO","1782123ERT04ITP*",17/08/21,"959713","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959714,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SUR","1782125ERP04PERTF",17/08/21,"468276","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959715,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","1782120ERP01PERTF",17/08/21,"468277","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959716,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","WEB","17821115TPP04GTTP1TF",17/08/21,"468278","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959717,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","HUEJO","1782123ERP04SERTF",17/08/21,"468279","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959718,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CHOL","1782121ERP04SERTF",17/08/21,"468280","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959719,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","17821156ERP04SERTF",17/08/21,"468281","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959720,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP16SERTF",17/08/21,"468282","","4137","","","","","","","","","E","",19/08/21,,19/08/21,,,""
959721,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP44AERTF",17/08/21,"468283","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959722,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","17821277ERP01AERTF",17/08/21,"468284","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959723,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","1782117ERT04ITPTF",17/08/21,"468285","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959724,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","1782117ERT04ITP*",17/08/21,"959724","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959725,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERT04ITPTF",17/08/21,"468286","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959726,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAPU","1782115ERT04ITP*",17/08/21,"959726","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959727,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","1782118ERT04ITPTF",17/08/21,"468287","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959728,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","TAPO","1782118ERT04ITP*",17/08/21,"959728","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959729,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","17821156ERT04ITPTF",17/08/21,"468288","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959730,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","PSNDIEGO","17821156ERT04ITP*",17/08/21,"959730","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959731,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP16PERTF",17/08/21,"468289","","4137","","","","","","","","","E","",19/08/21,,19/08/21,,,""
959732,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","SMA","1782117TPP01BTPTF",17/08/21,"468290","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959733,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP04SERTF",17/08/21,"468291","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959734,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","1782119ERP04AERTF",17/08/21,"468292","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959735,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP01AERTF",17/08/21,"468293","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959736,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPSETEX","17821113TPP01ITPTF",17/08/21,"468294","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959737,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CHOL","1782121TPP01ITPTF",17/08/21,"468295","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959738,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","17821277ERP04PERTF",17/08/21,"468296","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959739,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WEB","17821115ERP04PERTF",17/08/21,"468297","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959740,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP01PERTF",17/08/21,"468298","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959650,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","1782120ERP01SERTF",17/08/21,"468223","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959651,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","17821277ERP01SERTF",17/08/21,"468224","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959652,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","1782117ERP16SERTF",17/08/21,"468225","","4137","","","","","","","","","E","",19/08/21,,19/08/21,,,""
959653,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","17821277ERP04AERTF",17/08/21,"468226","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959654,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CHOL","1782121ERP04AERTF",17/08/21,"468227","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959655,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","SMA","1782117TPP01IATHTF",17/08/21,"468228","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959656,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CNORTE","17821279ERP01PERTF",17/08/21,"468229","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959657,"TMS","FACTURA","PROPIO","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","XAXX010101000","CAPSETEX","17821113CTP01TCTTF",17/08/21,"468230","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959658,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","17821277ERT04TCTTF",17/08/21,"468231","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959659,"PORTAL*","FACTURA","INTERCOS","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","AMP521016875","PASDEST","17821277ERT04TCT*",17/08/21,"959659","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959660,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERT16BTPTF",17/08/21,"468232","","4137","","","","","","","","","E","",19/08/21,,19/08/21,,,""
959661,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAPU","1782115ERT16BTP*",17/08/21,"959661","","","","","","","","","","","E","Linea sin configuracion: 1",19/08/21,,19/08/21,,,""
959662,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","1782117ERT04MTPTF",17/08/21,"468233","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959663,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","1782117ERT04MTP*",17/08/21,"959663","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959664,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","1782117ERP04SERTF",17/08/21,"468234","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959665,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","1782118ERP04SERTF",17/08/21,"468235","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959666,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","1782115ERP01SERTF",17/08/21,"468236","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959667,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WEB","17821115ERP04AERTF",17/08/21,"468237","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959668,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","1782119ERP01AERTF",17/08/21,"468238","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959669,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","1782120ERT04ITPTF",17/08/21,"468239","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959670,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAR","1782120ERT04ITP*",17/08/21,"959670","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959671,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CHOL","1782121ERT04ITPTF",17/08/21,"468240","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
959672,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CHOL","1782121ERT04ITP*",17/08/21,"959672","","4137","","","","","","","","","S","",19/08/21,,19/08/21,,,""
